sample_accession	run_accession	library_layout	organism	Platform	UMI	study_accession	Tissue	Covariate	Age	integration_group	TissueNote	Source	bam10x	Comment	biosample	Organ
SRS3732940	SRR7776801	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943476	Eye
SRS3732944	SRR7776805	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943472	Eye
SRS3732945	SRR7776806	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943471	Eye
SRS3732954	SRR7776816	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943461	Eye
SRS3732956	SRR7776817	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943460	Eye
SRS3732968	SRR7776831	SINGLE	Homo sapiens	SCRBSeq	NO	SRP159286	Retina	NA	240	Late	NA	Organoid	NA		SAMN09943364	Eye
SRS3770545	SRR7825703	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	60	Late	NA	Organoid	NA		SAMN10055425	Eye
SRS3770572	SRR7825730	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	200	Late	NA	Organoid	NA		SAMN10055448	Eye
SRS3770580	SRR7825738	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	200	Late	NA	Organoid	NA		SAMN10055440	Eye
SRS3770584	SRR7825742	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	200	Late	NA	Organoid	NA		SAMN10055436	Eye
SRS3770606	SRR7825764	PAIRED	Homo sapiens	SMARTSeq_v4	NO	SRP161678	Retina	NA	90	Late	NA	Organoid	NA		SAMN10055463	Eye
SRS4069782	SRR8234350	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459125	Eye
SRS4069792	SRR8234360	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459202	Eye
SRS4069797	SRR8234365	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459197	Eye
SRS4069799	SRR8234367	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459195	Eye
SRS4069804	SRR8234372	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459190	Eye
SRS4069807	SRR8234375	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459187	Eye
SRS4069818	SRR8234386	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459119	Eye
SRS4069839	SRR8234407	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459156	Eye
SRS4069857	SRR8234425	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459009	Eye
SRS4069867	SRR8234435	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10458999	Eye
SRS4069871	SRR8234439	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10458995	Eye
SRS4069874	SRR8234442	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10458990	Eye
SRS4069878	SRR8234446	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10458986	Eye
SRS4069889	SRR8234457	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10458975	Eye
SRS4069911	SRR8234479	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459052	Eye
SRS4069923	SRR8234491	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459104	Eye
SRS4069941	SRR8234509	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459078	Eye
SRS4069953	SRR8234521	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459066	Eye
SRS4069963	SRR8234531	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10458992	Eye
SRS4069964	SRR8234532	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10458991	Eye
SRS4069970	SRR8234538	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459046	Eye
SRS4069978	SRR8234546	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459038	Eye
SRS4069980	SRR8234548	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459036	Eye
SRS4069998	SRR8234567	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459503	Eye
SRS4070020	SRR8234588	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459482	Eye
SRS4070024	SRR8234592	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459298	Eye
SRS4070030	SRR8234598	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459296	Eye
SRS4070035	SRR8234603	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459527	Eye
SRS4070037	SRR8234605	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459525	Eye
SRS4070045	SRR8234613	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459517	Eye
SRS4070050	SRR8234618	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459512	Eye
SRS4070070	SRR8234638	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459316	Eye
SRS4070073	SRR8234641	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459313	Eye
SRS4070075	SRR8234643	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459311	Eye
SRS4070082	SRR8234650	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459304	Eye
SRS4070086	SRR8234654	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459287	Eye
SRS4070088	SRR8234656	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459285	Eye
SRS4070089	SRR8234657	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459284	Eye
SRS4070094	SRR8234662	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459279	Eye
SRS4070110	SRR8234678	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459292	Eye
SRS4070116	SRR8234684	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459209	Eye
SRS4070117	SRR8234685	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459208	Eye
SRS4070119	SRR8234687	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459263	Eye
SRS4070124	SRR8234692	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459258	Eye
SRS4070144	SRR8234712	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459234	Eye
SRS4070148	SRR8234716	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459178	Eye
SRS4070173	SRR8234741	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459478	Eye
SRS4070196	SRR8234764	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459453	Eye
SRS4070204	SRR8234772	PAIRED	Homo sapiens	SMARTSeq_v2	NO	SRP170038	Retina	NA	NA	Late	NA	Organoid	NA		SAMN10459444	Eye
SRS4384987	SRR8598038	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976170	Eye
SRS4385002	SRR8598053	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976211	Eye
SRS4385034	SRR8598085	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976291	Eye
SRS4385036	SRR8598087	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976289	Eye
SRS4385044	SRR8598095	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976281	Eye
SRS4385059	SRR8598110	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976318	Eye
SRS4385064	SRR8598115	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976313	Eye
SRS4385077	SRR8598128	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975898	Eye
SRS4385093	SRR8598144	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975914	Eye
SRS4385105	SRR8598156	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976198	Eye
SRS4385120	SRR8598171	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976238	Eye
SRS4385151	SRR8598202	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976264	Eye
SRS4385164	SRR8598215	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976086	Eye
SRS4385178	SRR8598229	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976070	Eye
SRS4385190	SRR8598241	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976122	Eye
SRS4385199	SRR8598250	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976140	Eye
SRS4385217	SRR8598268	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976180	Eye
SRS4385228	SRR8598279	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976115	Eye
SRS4385233	SRR8598284	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976109	Eye
SRS4385239	SRR8598289	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976104	Eye
SRS4385238	SRR8598290	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976103	Eye
SRS4385249	SRR8598300	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976150	Eye
SRS4385272	SRR8598325	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976098	Eye
SRS4385284	SRR8598335	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976092	Eye
SRS4385297	SRR8598348	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976022	Eye
SRS4385298	SRR8598349	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976021	Eye
SRS4385305	SRR8598356	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976014	Eye
SRS4385311	SRR8598362	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975960	Eye
SRS4385316	SRR8598367	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976060	Eye
SRS4385318	SRR8598369	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975956	Eye
SRS4385334	SRR8598385	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976003	Eye
SRS4385340	SRR8598391	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975997	Eye
SRS4385342	SRR8598392	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975996	Eye
SRS4385344	SRR8598395	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975902	Eye
SRS4385347	SRR8598398	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975899	Eye
SRS4385348	SRR8598399	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975986	Eye
SRS4385377	SRR8598428	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10975990	Eye
SRS4385389	SRR8598440	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976720	Eye
SRS4385397	SRR8598448	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976712	Eye
SRS4385433	SRR8598484	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976574	Eye
SRS4385442	SRR8598490	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976568	Eye
SRS4385440	SRR8598492	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976566	Eye
SRS4385444	SRR8598494	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976564	Eye
SRS4385451	SRR8598501	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976557	Eye
SRS4385452	SRR8598503	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976555	Eye
SRS4385457	SRR8598508	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976611	Eye
SRS4385458	SRR8598509	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976610	Eye
SRS4385465	SRR8598516	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976549	Eye
SRS4385505	SRR8598556	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976625	Eye
SRS4385518	SRR8598569	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976668	Eye
SRS4385527	SRR8598577	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976602	Eye
SRS4385526	SRR8598578	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976601	Eye
SRS4385530	SRR8598580	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976599	Eye
SRS4385533	SRR8598584	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976595	Eye
SRS4385541	SRR8598592	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976587	Eye
SRS4385562	SRR8598613	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976513	Eye
SRS4385563	SRR8598614	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976512	Eye
SRS4385568	SRR8598619	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976507	Eye
SRS4385573	SRR8598624	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976502	Eye
SRS4385582	SRR8598633	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976490	Eye
SRS4385587	SRR8598637	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976493	Eye
SRS4385588	SRR8598639	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976487	Eye
SRS4385593	SRR8598644	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976482	Eye
SRS4385594	SRR8598645	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976481	Eye
SRS4385599	SRR8598651	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976475	Eye
SRS4385607	SRR8598658	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976468	Eye
SRS4385616	SRR8598667	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976371	Eye
SRS4385619	SRR8598670	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976368	Eye
SRS4385622	SRR8598673	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976365	Eye
SRS4385629	SRR8598681	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976357	Eye
SRS4385634	SRR8598686	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976408	Eye
SRS4385642	SRR8598693	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976352	Eye
SRS4385643	SRR8598694	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976351	Eye
SRS4385662	SRR8598713	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976328	Eye
SRS4385672	SRR8598724	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976383	Eye
SRS4385693	SRR8598744	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976419	Eye
SRS4385697	SRR8598748	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976415	Eye
SRS4385699	SRR8598750	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976413	Eye
SRS4385711	SRR8598762	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976392	Eye
SRS4385734	SRR8598785	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976452	Eye
SRS4385741	SRR8598792	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976443	Eye
SRS4385751	SRR8598803	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976682	Eye
SRS4385766	SRR8598817	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976659	Eye
SRS4385770	SRR8598821	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976654	Eye
SRS4385771	SRR8598822	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976653	Eye
SRS4385773	SRR8598824	PAIRED	Mus musculus	SMARTSeq_v2	NO	SRP186396	Retina	NA	4	Early	NA	Tissue	NA		SAMN10976651	Eye
SRS5396947	SRR10130833	PAIRED	Homo sapiens	10xv2	YES	SRP222001	Retina	retina2	NA	Late	NA	Tissue	NA		SAMN12771948	Eye
SRS5396947	SRR10130836	PAIRED	Homo sapiens	10xv2	YES	SRP222001	Retina	retina2	NA	Late	NA	Tissue	NA		SAMN12771948	Eye
SRS5396947	SRR10130834	PAIRED	Homo sapiens	10xv2	YES	SRP222001	Retina	retina2	NA	Late	NA	Tissue	NA		SAMN12771948	Eye
SRS5396947	SRR10130835	PAIRED	Homo sapiens	10xv2	YES	SRP222001	Retina	retina2	NA	Late	NA	Tissue	NA		SAMN12771948	Eye
SRS5421629	SRR10163227	PAIRED	Homo sapiens	DropSeq	YES	SRP222958	Retina	retina2	NA	Late	NA	Tissue	NA		SAMN12819840	Eye
SRS1397491	SRR3375538	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849568	Eye
SRS1397476	SRR3375553	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849583	Eye
SRS1397473	SRR3375556	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849584	Eye
SRS1397468	SRR3375561	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849494	Eye
SRS1397467	SRR3375562	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849497	Eye
SRS1397458	SRR3375573	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849508	Eye
SRS1397455	SRR3375574	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849509	Eye
SRS1397439	SRR3375589	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849401	Eye
SRS1397434	SRR3375594	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849409	Eye
SRS1397429	SRR3375600	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849415	Eye
SRS1397410	SRR3375620	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849530	Eye
SRS1397401	SRR3375628	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849538	Eye
SRS1397391	SRR3375638	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849548	Eye
SRS1397388	SRR3375641	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849551	Eye
SRS1397386	SRR3375644	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849434	Eye
SRS1397381	SRR3375647	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849430	Eye
SRS1397382	SRR3375648	SINGLE	Mus musculus	SMARTSeq_v2	NO	SRP073242	Retina	NA	17	Late	NA	Tissue	NA		SAMN04849431	Eye
